,gdp_growth,cpi_level,unrate,indpro_level,interest_rate,cpi_growth,indpro_growth,wb_gdp_growth_pct,wb_cpi_inflation_pct,wb_unemployment_pct,wb_trade_bal_gdp_pct,wb_gross_savings_pct,oecd_leading_index,recession,covid_shock,quarter
2020-01-01,0.393173959863868,102.18036666666667,2.433333333333333,96.89956666666667,-0.03166666666666667,-0.0995781542489027,-1.5552426703733246,-4.28327942675573,-0.024995834027731,2.809,-0.261842091964545,29.732609381488,99.31548506878306,1,0,1
2020-04-01,-7.24018302368422,101.87496666666668,2.733333333333333,82.92659,-0.043666666666666666,-0.29933079723072353,-15.57192883208316,-4.28327942675573,-0.024995834027731,2.809,-0.261842091964545,29.732609381488,96.25956784313725,1,1,2
2020-07-01,4.99465739150451,101.80709999999999,2.966666666666667,88.91067,-0.039,-0.06663980809786807,6.96763992132583,-4.28327942675573,-0.024995834027731,2.809,-0.261842091964545,29.732609381488,99.17125975045788,0,0,3
2020-10-01,1.66974252080667,101.33196666666667,3.0666666666666664,94.71249,-0.026,-0.4677920476571451,6.3213723859878,-4.28327942675573,-0.024995834027731,2.809,-0.261842091964545,29.732609381488,100.47385164206163,0,0,4
2021-01-01,1.08706466823327,101.63743333333332,2.8666666666666667,96.62618333333334,-0.016666666666666666,0.3009979802801155,2.0003871815837293,3.56419531474475,-0.233352779398264,2.808,-0.501421974138063,31.013077665037,101.45694687179487,0,0,1
2021-04-01,0.698132086128056,101.12833333333333,2.9,97.44633333333333,-0.019333333333333334,-0.5021568267305376,0.8452045621990756,3.56419531474475,-0.233352779398264,2.808,-0.501421974138063,31.013077665037,102.66494962962963,0,0,2
2021-07-01,-0.14290261662312,,2.766666666666667,93.77083333333333,-0.030666666666666665,,-3.8447936727587617,3.56419531474475,-0.233352779398264,2.808,-0.501421974138063,31.013077665037,103.02022032828283,0,0,3
2021-10-01,1.19716556474878,,2.733333333333333,95.80602666666665,-0.030666666666666665,,2.1471729450951216,3.56419531474475,-0.233352779398264,2.808,-0.501421974138063,31.013077665037,102.39595381313131,0,0,4
2022-01-01,-0.325000840519363,,2.6999999999999997,96.14016333333335,-0.015333333333333332,,0.3481569539688145,1.33164750653741,2.49770278172255,2.614,-3.56489632597402,30.2224047860993,102.256054,0,0,1
2022-04-01,0.906846146994167,,2.6,94.31760333333334,-0.02266666666666667,,-1.913931542134062,1.33164750653741,2.49770278172255,2.614,-3.56489632597402,30.2224047860993,101.95987296296296,0,0,2
2022-07-01,-0.359780244005647,,2.533333333333333,97.23370333333332,-0.026333333333333334,,3.0449547523382137,1.33164750653741,2.49770278172255,2.614,-3.56489632597402,30.2224047860993,101.1952259090909,0,0,3
2022-10-01,0.463443641911399,,2.533333333333333,96.29204666666668,-0.06233333333333333,,-0.9731667215500117,1.33164750653741,2.49770278172255,2.614,-3.56489632597402,30.2224047860993,100.6105474048174,0,0,4
2023-01-01,0.815941608809911,,2.6,94.13535,-0.018666666666666668,,-2.2652086027977525,0.720785304749811,3.26813365933163,2.6,-1.47646311155409,31.3839931639213,98.32985865682235,0,0,1
2023-04-01,0.07956300816101,,2.533333333333333,94.71249,-0.044000000000000004,,0.6112241440556332,0.720785304749811,3.26813365933163,2.6,-1.47646311155409,31.3839931639213,97.9567539890873,0,0,2
2023-07-01,-1.36609230186399,,2.6,94.16572333333333,-0.05466666666666667,,-0.5789637505707823,0.720785304749811,3.26813365933163,2.6,-1.47646311155409,31.3839931639213,91.8095999849729,0,0,3
2023-10-01,0.528964506378871,,2.533333333333333,95.16813,-0.015666666666666666,,1.0588872673043426,0.720785304749811,3.26813365933163,2.6,-1.47646311155409,31.3839931639213,83.19794743739106,0,0,4
2024-01-01,-0.299533009911468,,2.566666666666667,90.09533333333333,0.0006666666666666661,,-5.477674787184306,-0.240084236041696,2.73853681635241,2.5,-0.893120118065169,32.0592419328935,84.63094404655862,0,0,1
2024-04-01,-0.020911325164064,,2.566666666666667,,0.077,,,-0.240084236041696,2.73853681635241,2.5,-0.893120118065169,32.0592419328935,86.4205836240908,0,0,2
2024-07-01,0.683486574885883,,2.533333333333333,,0.17733333333333334,,,-0.240084236041696,2.73853681635241,2.5,-0.893120118065169,32.0592419328935,90.96521569209567,0,0,3
2024-10-01,0.348138782731122,,2.5,,0.227,,,-0.240084236041696,2.73853681635241,2.5,-0.893120118065169,32.0592419328935,87.55327829858204,0,0,4
2025-01-01,0.50732622305063,,2.466666666666667,,0.416,,,1.19311288444599,3.17253034260248,2.451,,,88.57077865990833,0,0,1
2025-04-01,0.270451716767206,,2.5,,0.47700000000000004,,,1.19311288444599,3.17253034260248,2.451,,,87.78928390232835,0,0,2
2025-07-01,-0.587492935665246,,2.533333333333333,,0.47733333333333333,,,1.19311288444599,3.17253034260248,2.451,,,87.40040131886919,0,0,3
2025-10-01,0.184236482283784,,2.6,,0.504,,,1.19311288444599,3.17253034260248,2.451,,,86.30692814453077,0,0,4
2026-01-01,0.452632124383712,,2.6666666666666665,,0.7280000000000001,,,,,,,,91.55945972136173,0,0,1
