date,value
2020-07-01,3.219171
2020-07-01,-5.723407
2020-07-01,98.35057
2020-07-01,95.71102
2020-07-01,100.5631
2020-07-01,95.50454
2020-07-01,97.03162
2020-07-01,98.52843
2020-07-01,99.0662
2020-07-01,96.4214
2020-07-01,97.86446
2020-07-01,123.4665
2020-07-01,88.07327
2020-07-01,99.76033
2020-07-01,94.16662
2020-07-01,95.16074
2020-07-01,98.02632
2020-07-01,99.96139
2020-07-01,91.46597
2020-07-01,94.58974
2020-07-01,98.75007
2020-07-01,100.5687
2020-07-01,0.2945694
2020-07-01,98.54888
2020-08-01,100.2989
2020-08-01,94.41401
2020-08-01,100.6205
2020-08-01,98.91279
2020-08-01,100.4274
2020-08-01,97.67603
2020-08-01,96.58947
2020-08-01,98.2761
2020-08-01,118.6815
2020-08-01,98.78131
2020-08-01,99.17208
2020-08-01,5.236533
2020-08-01,96.74689
2020-08-01,97.24687
2020-08-01,92.25745
2020-08-01,123.7918
2020-08-01,92.18143
2020-08-01,97.57394
2020-08-01,102.3236
2020-08-01,90.6889
2020-08-01,98.7098
2020-08-01,99.97777
2020-08-01,126.003
2020-08-01,98.90204
2020-08-01,98.16419
2020-08-01,98.40174
2020-08-01,119.8282
2020-08-01,101.2705
2020-08-01,97.2669
2020-08-01,111.5053
2020-08-01,98.55412
2020-08-01,98.79623
2020-08-01,98.29836
2020-08-01,100.2346
2020-08-01,96.39456
2020-08-01,96.18103
2020-08-01,98.90128
2020-08-01,0.9308755
2020-08-01,98.067
2020-08-01,99.15565
2020-08-01,1.480885
2020-08-01,99.99781
2020-08-01,97.17627
2020-08-01,95.85475
2020-08-01,96.9174
2020-08-01,96.14087
2020-08-01,97.37271
2020-08-01,98.92519
2020-08-01,107.3193
2020-08-01,99.53789
2020-08-01,104.9823
2020-08-01,98.60973
2020-08-01,1.213123
2020-08-01,95.29256
2020-08-01,99.1139
2020-08-01,98.79097
2020-08-01,100.5819
2020-08-01,99.28487
2020-08-01,100.4574
2020-08-01,98.89598
2020-08-01,109.3043
2020-08-01,104.4329
2020-08-01,107.5956
2020-09-01,95.23955
2020-09-01,99.5509
2020-09-01,97.66163
2020-09-01,1.805545
2020-09-01,98.89605
2020-09-01,97.18037
2020-09-01,98.62695
2020-09-01,99.407
2020-09-01,96.61708
2020-09-01,102.9662
2020-09-01,110.9041
2020-09-01,96.32737
2020-09-01,6.117433
2020-09-01,97.94555
2020-09-01,97.53213
2020-09-01,99.76087
2020-09-01,1.442276
2020-09-01,124.1178
2020-09-01,1.326179
2020-09-01,99.24374
2020-09-01,105.1586
2020-09-01,120.1761
2020-09-01,100.1812
2020-09-01,90.59518
2020-09-01,98.86145
2020-09-01,101.0202
2020-09-01,108.1375
2020-09-01,97.78565
2020-09-01,112.124
2020-09-01,97.89487
2020-09-01,126.5251
2020-09-01,98.98303
2020-09-01,98.62225
2020-09-01,110.1226
2020-09-01,100.5292
2020-09-01,91.0294
2020-09-01,99.13641
2020-09-01,99.23238
2020-09-01,98.53839
2020-09-01,97.99699
2020-09-01,98.94482
2020-09-01,119.8536
2020-09-01,99.03547
2020-09-01,100.6822
2020-09-01,105.2254
2020-09-01,100.4814
2020-09-01,96.82137
2020-09-01,98.55782
2020-09-01,99.29532
2020-09-01,97.23612
2020-09-01,94.5799
2020-09-01,97.1644
2020-09-01,107.392
2020-09-01,93.45929
2020-09-01,98.98788
2020-09-01,97.30508
2020-09-01,100.5944
2020-09-01,100.1027
2020-09-01,98.38334
2020-09-01,98.99383
2020-09-01,100.0771
2020-09-01,99.20078
2020-09-01,100.9028
2020-09-01,98.90825
2020-10-01,97.69183
2020-10-01,100.2058
2020-10-01,97.29213
2020-10-01,97.568
2020-10-01,96.83306
2020-10-01,98.46134
2020-10-01,98.81591
2020-10-01,99.21478
2020-10-01,91.57255
2020-10-01,94.74281
2020-10-01,98.08498
2020-10-01,99.22508
2020-10-01,97.70976
2020-10-01,96.54111
2020-10-01,120.5253
2020-10-01,98.45581
2020-10-01,110.4496
2020-10-01,107.464
2020-10-01,2.179901
2020-10-01,100.8224
2020-10-01,120.711
2020-10-01,1.673038
2020-10-01,100.1057
2020-10-01,127.0519
2020-10-01,100.2702
2020-10-01,91.36919
2020-10-01,112.916
2020-10-01,99.43652
2020-10-01,98.81332
2020-10-01,99.61458
2020-10-01,98.9631
2020-10-01,98.83167
2020-10-01,97.42879
2020-10-01,99.10424
2020-10-01,1.892406
2020-10-01,101.0638
2020-10-01,100.1811
2020-10-01,99.24881
2020-10-01,95.33602
2020-10-01,103.5108
2020-10-01,98.35454
2020-10-01,99.52556
2020-10-01,97.68114
2020-10-01,99.40098
2020-10-01,108.6804
2020-10-01,102.2833
2020-10-01,98.86942
2020-10-01,6.74958
2020-10-01,100.532
2020-10-01,98.45161
2020-10-01,100.6966
2020-10-01,99.52049
2020-10-01,99.52618
2020-10-01,101.1966
2020-10-01,105.923
2020-10-01,98.97415
2020-10-01,97.05492
2020-10-01,99.17688
2020-10-01,124.445
2020-10-01,98.61614
2020-10-01,105.4397
2020-10-01,99.80403
2020-10-01,111.0755
2020-10-01,100.1754
2020-10-01,98.40679
2020-10-01,94.7293
2020-11-01,95.66016
2020-11-01,106.47
2020-11-01,120.8759
2020-11-01,100.2495
2020-11-01,121.415
2020-11-01,105.63
2020-11-01,102.3576
2020-11-01,99.33141
2020-11-01,91.70851
2020-11-01,101.105
2020-11-01,100.4618
2020-11-01,98.63895
2020-11-01,99.10811
2020-11-01,109.2376
2020-11-01,98.88994
2020-11-01,107.5354
2020-11-01,99.81925
2020-11-01,99.98588
2020-11-01,99.07838
2020-11-01,98.93204
2020-11-01,111.1153
2020-11-01,96.51117
2020-11-01,98.61634
2020-11-01,98.59192
2020-11-01,97.48029
2020-11-01,98.00959
2020-11-01,99.32538
2020-11-01,99.90164
2020-11-01,98.76283
2020-11-01,2.602636
2020-11-01,94.90497
2020-11-01,98.23123
2020-11-01,98.70204
2020-11-01,6.967496
2020-11-01,100.3111
2020-11-01,98.22986
2020-11-01,99.33772
2020-11-01,98.712
2020-11-01,124.7738
2020-11-01,111.2473
2020-11-01,98.05484
2020-11-01,95.9898
2020-11-01,99.49398
2020-11-01,103.9036
2020-11-01,97.86446
2020-11-01,100.228
2020-11-01,96.74298
2020-11-01,93.8452
2020-11-01,99.97241
2020-11-01,98.70309
2020-11-01,127.5831
2020-11-01,99.88136
2020-11-01,98.72469
2020-11-01,101.4316
2020-11-01,97.47378
2020-11-01,100.0146
2020-11-01,1.930469
2020-11-01,113.8082
2020-11-01,100.3342
2020-11-01,100.2042
2020-11-01,2.548124
2020-11-01,101.5022
2020-11-01,99.09368
2020-11-01,96.87075
2020-12-01,98.84531
2020-12-01,109.8051
2020-12-01,119.9674
2020-12-01,98.83334
2020-12-01,98.16898
2020-12-01,98.08861
2020-12-01,100.2338
2020-12-01,99.33741
2020-12-01,95.89366
2020-12-01,99.47191
2020-12-01,96.5882
2020-12-01,100.2313
2020-12-01,101.3749
2020-12-01,108.3855
2020-12-01,107.6063
2020-12-01,98.9452
2020-12-01,98.15799
2020-12-01,97.61584
2020-12-01,97.87212
2020-12-01,98.88559
2020-12-01,97.20439
2020-12-01,111.4195
2020-12-01,3.066829
2020-12-01,2.959125
2020-12-01,100.4652
2020-12-01,100.8116
2020-12-01,100.9164
2020-12-01,98.79424
2020-12-01,99.73351
2020-12-01,99.32736
2020-12-01,121.2278
2020-12-01,105.7617
2020-12-01,99.95644
2020-12-01,7.007486
2020-12-01,98.16071
2020-12-01,100.3844
2020-12-01,102.3373
2020-12-01,99.84946
2020-12-01,2.312123
2020-12-01,128.1185
2020-12-01,101.7829
2020-12-01,99.52721
2020-12-01,96.52451
2020-12-01,99.82698
2020-12-01,101.7994
2020-12-01,98.63076
2020-12-01,112.3238
2020-12-01,96.15975
2020-12-01,100.4073
2020-12-01,106.8408
2020-12-01,98.36447
2020-12-01,125.1046
2020-12-01,122.1356
2020-12-01,99.60803
2020-12-01,99.33438
2020-12-01,100.2455
2020-12-01,99.44308
2020-12-01,99.30309
2020-12-01,100.3919
2020-12-01,96.46204
2020-12-01,91.3063
2020-12-01,98.70128
2020-12-01,100.2722
2020-12-01,94.81625
2020-12-01,104.12
2020-12-01,100.6868
2020-01-01,110.8905
2020-04-01,103.4133
2020-07-01,107.0068
2020-10-01,110.6497
2021-01-01,96.32016
2021-01-01,101.6346
2021-01-01,108.0644
2021-01-01,99.64919
2021-01-01,99.67639
2021-01-01,122.7248
2021-01-01,90.90435
2021-01-01,107.6766
2021-01-01,128.658
2021-01-01,96.58437
2021-01-01,100.2563
2021-01-01,97.55485
2021-01-01,98.63147
2021-01-01,3.452081
2021-01-01,100.3472
2021-01-01,98.44264
2021-01-01,98.54373
2021-01-01,98.35765
2021-01-01,99.78017
2021-01-01,102.1209
2021-01-01,100.4688
2021-01-01,97.0022
2021-01-01,98.60149
2021-01-01,94.32928
2021-01-01,101.1163
2021-01-01,125.4378
2021-01-01,101.2113
2021-01-01,3.256411
2021-01-01,99.61248
2021-01-01,101.2282
2021-01-01,99.03762
2021-01-01,98.1288
2021-01-01,100.6364
2021-01-01,98.86673
2021-01-01,100.5275
2021-01-01,6.972221
2021-01-01,95.91885
2021-01-01,120.3185
2021-01-01,106.1348
2021-01-01,100.1093
2021-01-01,107.0211
2021-01-01,98.59345
2021-01-01,-1.809178
2021-01-01,99.08124
2021-01-01,99.62695
2021-01-01,99.68319
2021-01-01,102.0922
2021-01-01,121.581
2021-01-01,98.49732
2021-01-01,100.3484
2021-01-01,102.3119
2021-01-01,100.8179
2021-01-01,98.73941
2021-01-01,104.1469
2021-01-01,2.579001
2021-01-01,111.5922
2021-01-01,98.74371
2021-01-01,97.63046
2021-01-01,99.93918
2021-01-01,94.72801
2021-01-01,97.47346
2021-01-01,99.57302
2021-01-01,112.9439
2021-01-01,99.76405
2021-01-01,101.0242
2021-01-01,99.58495
2021-01-01,100.6495
2021-01-01,98.97995
2021-01-01,99.19185
2021-02-01,96.07157
2021-02-01,3.820646
2021-02-01,99.87228
2021-02-01,100.4306
2021-02-01,98.81091
2021-02-01,24.39219
2021-02-01,100.427
2021-02-01,96.47343
2021-02-01,102.3765
2021-02-01,125.7737
2021-02-01,99.80915
2021-02-01,120.8328
2021-02-01,3.500049
2021-02-01,101.498
2021-02-01,102.3449
2021-02-01,99.12534
2021-02-01,98.15553
2021-02-01,99.1793
2021-02-01,97.13797
2021-02-01,98.68055
2021-02-01,98.96071
2021-02-01,98.74103
2021-02-01,-1.569179
2021-02-01,104.0471
2021-02-01,100.6527
2021-02-01,99.58334
2021-02-01,90.50228
2021-02-01,100.371
2021-02-01,101.8673
2021-02-01,101.2187
2021-02-01,107.7457
2021-02-01,108.9953
2021-02-01,123.3085
2021-02-01,99.06078
2021-02-01,101.5706
2021-02-01,121.9366
2021-02-01,97.71912
2021-02-01,99.25983
2021-02-01,100.2114
2021-02-01,100.3614
2021-02-01,100.1409
2021-02-01,99.54794
2021-02-01,101.3275
2021-02-01,98.81467
2021-02-01,113.5208
2021-02-01,107.0749
2021-02-01,99.8262
2021-02-01,99.59856
2021-02-01,96.69884
2021-02-01,100.2586
2021-02-01,100.8083
2021-02-01,101.0679
2021-02-01,99.93899
2021-02-01,99.47788
2021-02-01,2.978158
2021-02-01,106.4345
2021-02-01,98.57739
2021-02-01,97.65134
2021-02-01,104.556
2021-02-01,94.64054
2021-02-01,100.6427
2021-02-01,129.2012
2021-02-01,111.7654
2021-02-01,98.95223
2021-02-01,100.8122
2021-02-01,98.64539
2021-02-01,98.55515
2021-02-01,98.16982
2021-02-01,99.78499
2021-02-01,99.94485
2021-03-01,100.2514
2021-03-01,99.02295
2021-03-01,102.6378
2021-03-01,122.2935
2021-03-01,100.7647
2021-03-01,6.432958
2021-03-01,5.659512
2021-03-01,100.8178
2021-03-01,6.37094
2021-03-01,99.59354
2021-03-01,100.4857
2021-03-01,100.9574
2021-03-01,100.2842
2021-03-01,98.78836
2021-03-01,98.93044
2021-03-01,111.9391
2021-03-01,100.0562
2021-03-01,99.9907
2021-03-01,107.8144
2021-03-01,5.289942
2021-03-01,98.79293
2021-03-01,102.0556
2021-03-01,123.9248
2021-03-01,100.651
2021-03-01,98.04781
2021-03-01,99.93544
2021-03-01,102.462
2021-03-01,100.0449
2021-03-01,100.7883
2021-03-01,99.77206
2021-03-01,96.63778
2021-03-01,95.57285
2021-03-01,102.3103
2021-03-01,98.70711
2021-03-01,103.9299
2021-03-01,121.8726
2021-03-01,100.7408
2021-03-01,98.76917
2021-03-01,99.50794
2021-03-01,99.5824
2021-03-01,101.5872
2021-03-01,97.81017
2021-03-01,114.5252
2021-03-01,98.85951
2021-03-01,99.25752
2021-03-01,129.7479
2021-03-01,100.0949
2021-03-01,100.326
2021-03-01,104.7668
2021-03-01,100.5589
2021-03-01,98.06672
2021-03-01,96.8763
2021-03-01,92.53258
2021-03-01,98.47514
2021-03-01,100.411
2021-03-01,101.9518
2021-03-01,107.0148
2021-03-01,99.14577
2021-03-01,100.327
2021-03-01,107.1142
2021-03-01,110.4117
2021-03-01,100.789
2021-03-01,96.69105
2021-03-01,5.931365
2021-03-01,101.7118
2021-03-01,100.5178
2021-03-01,126.1128
2021-04-01,96.92088
2021-04-01,11.29526
2021-04-01,10.77852
2021-04-01,99.09554
2021-04-01,97.83173
2021-04-01,100.8621
2021-04-01,100.3306
2021-04-01,99.19976
2021-04-01,102.114
2021-04-01,114.7004
2021-04-01,100.3023
2021-04-01,100.2291
2021-04-01,99.64893
2021-04-01,100.8328
2021-04-01,100.5956
2021-04-01,96.51107
2021-04-01,101.3724
2021-04-01,101.0567
2021-04-01,101.8597
2021-04-01,107.5916
2021-04-01,6.520455
2021-04-01,100.6358
2021-04-01,100.7588
2021-04-01,98.68151
2021-04-01,122.9553
2021-04-01,102.5662
2021-04-01,101.7353
2021-04-01,102.0471
2021-04-01,111.2535
2021-04-01,9.941826
2021-04-01,97.12171
2021-04-01,107.8828
2021-04-01,98.39531
2021-04-01,100.2192
2021-04-01,100.2344
2021-04-01,102.1763
2021-04-01,98.43858
2021-04-01,98.97224
2021-04-01,122.6518
2021-04-01,97.91921
2021-04-01,124.4636
2021-04-01,100.4271
2021-04-01,101.0582
2021-04-01,102.863
2021-04-01,100.904
2021-04-01,100.6717
2021-04-01,99.78768
